entry,name,signature,raw_c,native_source,status,notes
1001d4c2,__sopen_helper,"errno_t __cdecl __sopen_helper(char * _Filename, int _OFlag, int _ShFlag, int _PMode, int * _PFileHandle, int _BSecure)",raw-c/1001d4c2___sopen_helper.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001d560,FUN_1001d560,undefined FUN_1001d560(void),raw-c/1001d560_FUN_1001d560.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001d58e,__sopen_s,"errno_t __cdecl __sopen_s(int * _FileHandle, char * _Filename, int _OpenFlag, int _ShareFlag, int _PermissionMode)",raw-c/1001d58e___sopen_s.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001d5ae,__mbsnbicmp_l,"int __cdecl __mbsnbicmp_l(uchar * _Str1, uchar * _Str2, size_t _MaxCount, _locale_t _Locale)",raw-c/1001d5ae___mbsnbicmp_l.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001d7d9,__mbsnbicmp,"int __cdecl __mbsnbicmp(uchar * _Str1, uchar * _Str2, size_t _MaxCount)",raw-c/1001d7d9___mbsnbicmp.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001d7f3,__mbsnbcmp_l,"int __cdecl __mbsnbcmp_l(uchar * _Str1, uchar * _Str2, size_t _MaxCount, _locale_t _Locale)",raw-c/1001d7f3___mbsnbcmp_l.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001d95d,__mbsnbcmp,"int __cdecl __mbsnbcmp(uchar * _Str1, uchar * _Str2, size_t _MaxCount)",raw-c/1001d95d___mbsnbcmp.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001d978,__global_unwind2,undefined __global_unwind2(void),raw-c/1001d978___global_unwind2.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001d9dd,__local_unwind2,undefined __local_unwind2(void),raw-c/1001d9dd___local_unwind2.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001da84,__NLG_Notify1,undefined __NLG_Notify1(void),raw-c/1001da84___NLG_Notify1.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001da8d,__NLG_Notify,void __stdcall __NLG_Notify(ulong param_1),raw-c/1001da8d___NLG_Notify.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001daac,FUN_1001daac,undefined FUN_1001daac(void),raw-c/1001daac_FUN_1001daac.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001daaf,__set_osfhnd,"int __cdecl __set_osfhnd(int param_1, intptr_t param_2)",raw-c/1001daaf___set_osfhnd.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001db30,__free_osfhnd,int __cdecl __free_osfhnd(int param_1),raw-c/1001db30___free_osfhnd.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001dbb6,__get_osfhandle,intptr_t __cdecl __get_osfhandle(int _FileHandle),raw-c/1001dbb6___get_osfhandle.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001dc2d,___lock_fhandle,int __cdecl ___lock_fhandle(int _Filehandle),raw-c/1001dc2d____lock_fhandle.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001dcc4,FUN_1001dcc4,undefined FUN_1001dcc4(void),raw-c/1001dcc4_FUN_1001dcc4.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001dccd,__unlock_fhandle,void __cdecl __unlock_fhandle(int _Filehandle),raw-c/1001dccd___unlock_fhandle.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001dcf4,__alloc_osfhnd,int __cdecl __alloc_osfhnd(void),raw-c/1001dcf4___alloc_osfhnd.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001ddc7,FUN_1001ddc7,undefined FUN_1001ddc7(void),raw-c/1001ddc7_FUN_1001ddc7.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
1001de85,FUN_1001de85,undefined FUN_1001de85(void),raw-c/1001de85_FUN_1001de85.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
1001de97,strncnt,"int __cdecl strncnt(char * param_1, int param_2)",raw-c/1001de97_strncnt.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001deb5,__crtCompareStringA_stat,"int __cdecl __crtCompareStringA_stat(localeinfo_struct * param_1, ulong param_2, ulong param_3, char * param_4, int param_5, char * param_6, int param_7, int param_8)",raw-c/1001deb5___crtCompareStringA_stat.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e225,___crtCompareStringA,"int __cdecl ___crtCompareStringA(_locale_t _Plocinfo, LPCWSTR _LocaleName, DWORD _DwCmpFlags, LPCSTR _LpString1, int _CchCount1, LPCSTR _LpString2, int _CchCount2, int _Code_page)",raw-c/1001e225____crtCompareStringA.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e267,__strnicoll_l,"int __cdecl __strnicoll_l(char * _Str1, char * _Str2, size_t _MaxCount, _locale_t _Locale)",raw-c/1001e267___strnicoll_l.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e361,findenv,undefined __cdecl findenv(void),raw-c/1001e361_findenv.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e3b3,copy_environ,undefined __cdecl copy_environ(void),raw-c/1001e3b3_copy_environ.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e40d,___crtsetenv,"int __cdecl ___crtsetenv(char * * _POption, int _Primary)",raw-c/1001e40d____crtsetenv.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e658,__putwch_nolock,wint_t __cdecl __putwch_nolock(wchar_t _WCh),raw-c/1001e658___putwch_nolock.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e71d,__mbtowc_l,"int __cdecl __mbtowc_l(wchar_t * _DstCh, char * _SrcCh, size_t _SrcSizeInBytes, _locale_t _Locale)",raw-c/1001e71d___mbtowc_l.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e834,_mbtowc,"int __cdecl _mbtowc(wchar_t * _DstCh, char * _SrcCh, size_t _SrcSizeInBytes)",raw-c/1001e834__mbtowc.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e850,__alloca_probe,undefined __alloca_probe(void),raw-c/1001e850___alloca_probe.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e87b,__recalloc,"void * __cdecl __recalloc(void * _Memory, size_t _Count, size_t _Size)",raw-c/1001e87b___recalloc.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e8f6,x_ismbbtype_l,"int __cdecl x_ismbbtype_l(localeinfo_struct * param_1, uint param_2, int param_3, int param_4)",raw-c/1001e8f6_x_ismbbtype_l.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e949,__ismbblead,int __cdecl __ismbblead(uint _C),raw-c/1001e949___ismbblead.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e961,_ValidateRead,"int __cdecl _ValidateRead(void * param_1, uint param_2)",raw-c/1001e961__ValidateRead.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001e973,__crtLCMapStringA_stat,"int __cdecl __crtLCMapStringA_stat(localeinfo_struct * param_1, ulong param_2, ulong param_3, char * param_4, int param_5, char * param_6, int param_7, int param_8, int param_9)",raw-c/1001e973___crtLCMapStringA_stat.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001ed18,___crtLCMapStringA,"int __cdecl ___crtLCMapStringA(_locale_t _Plocinfo, LPCWSTR _LocaleName, DWORD _DwMapFlag, LPCSTR _LpSrcStr, int _CchSrc, LPSTR _LpDestStr, int _CchDest, int _Code_page, BOOL _BError)",raw-c/1001ed18____crtLCMapStringA.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001ed5d,__crtGetStringTypeA_stat,"int __cdecl __crtGetStringTypeA_stat(localeinfo_struct * param_1, ulong param_2, char * param_3, int param_4, ushort * param_5, int param_6, int param_7, int param_8)",raw-c/1001ed5d___crtGetStringTypeA_stat.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001ef17,___crtGetStringTypeA,"BOOL __cdecl ___crtGetStringTypeA(_locale_t _Plocinfo, DWORD _DWInfoType, LPCSTR _LpSrcStr, int _CchSrc, LPWORD _LpCharType, int _Code_page, BOOL _BError)",raw-c/1001ef17____crtGetStringTypeA.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001ef59,___free_lc_time,undefined ___free_lc_time(void),raw-c/1001ef59____free_lc_time.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f0ee,___free_lconv_num,undefined ___free_lconv_num(void),raw-c/1001f0ee____free_lconv_num.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f133,___free_lconv_mon,undefined ___free_lconv_mon(void),raw-c/1001f133____free_lconv_mon.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f1d0,_strcspn,"size_t __cdecl _strcspn(char * _Str, char * _Control)",raw-c/1001f1d0__strcspn.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f216,_strncmp,"int __cdecl _strncmp(char * _Str1, char * _Str2, size_t _MaxCount)",raw-c/1001f216__strncmp.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f2e0,_strpbrk,"char * __cdecl _strpbrk(char * _Str, char * _Control)",raw-c/1001f2e0__strpbrk.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f320,__alloca_probe_16,undefined __alloca_probe_16(void),raw-c/1001f320___alloca_probe_16.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f336,__alloca_probe_8,undefined __alloca_probe_8(void),raw-c/1001f336___alloca_probe_8.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f34c,__chsize_nolock,"int __cdecl __chsize_nolock(int _FileHandle, longlong _Size)",raw-c/1001f34c___chsize_nolock.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f502,__lseek_nolock,"long __cdecl __lseek_nolock(int _FileHandle, long _Offset, int _Origin)",raw-c/1001f502___lseek_nolock.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f577,__setmode_nolock,"int __cdecl __setmode_nolock(int _FileHandle, int _Mode)",raw-c/1001f577___setmode_nolock.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f633,__get_fmode,errno_t __cdecl __get_fmode(int * _PMode),raw-c/1001f633___get_fmode.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f66c,__strnicmp_l,"int __cdecl __strnicmp_l(char * _Str1, char * _Str2, size_t _MaxCount, _locale_t _Locale)",raw-c/1001f66c___strnicmp_l.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f75e,__strnicmp,"int __cdecl __strnicmp(char * _Str1, char * _Str2, size_t _MaxCount)",raw-c/1001f75e___strnicmp.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f7bc,___ansicp,undefined ___ansicp(void),raw-c/1001f7bc____ansicp.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f805,___convertcp,undefined ___convertcp(void),raw-c/1001f805____convertcp.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001f9b9,__strdup,char * __cdecl __strdup(char * _Src),raw-c/1001f9b9___strdup.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001fa0e,__mbschr_l,"uchar * __cdecl __mbschr_l(uchar * _Str, uint _Ch, _locale_t _Locale)",raw-c/1001fa0e___mbschr_l.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001faca,__mbschr,"uchar * __cdecl __mbschr(uchar * _Str, uint _Ch)",raw-c/1001faca___mbschr.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001fae1,___initconout,void __cdecl ___initconout(void),raw-c/1001fae1____initconout.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001fb2d,__tolower_l,"int __cdecl __tolower_l(int _C, _locale_t _Locale)",raw-c/1001fb2d___tolower_l.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001fc42,_tolower,int __cdecl _tolower(int _C),raw-c/1001fc42__tolower.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001fc70,___ascii_strnicmp,"int __cdecl ___ascii_strnicmp(char * _Str1, char * _Str2, size_t _MaxCount)",raw-c/1001fc70____ascii_strnicmp.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: clearly named MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001fcd2,KERNEL32.DLL::RtlUnwind,"void __stdcall RtlUnwind(PVOID TargetFrame, PVOID TargetIp, PEXCEPTION_RECORD ExceptionRecord, PVOID ReturnValue)",raw-c/1001fcd2_KERNEL32.DLL_RtlUnwind.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1001fce0,FUN_1001fce0,undefined FUN_1001fce0(void),raw-c/1001fce0_FUN_1001fce0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Native Sync previous saved-state ring entry lookup
1001fd20,FUN_1001fd20,undefined FUN_1001fd20(void),raw-c/1001fd20_FUN_1001fd20.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Native Sync saved-state frame lookup with assert failure
1001fe30,FUN_1001fe30,undefined FUN_1001fe30(void),raw-c/1001fe30_FUN_1001fe30.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Native Sync save-current-frame ring operation
1001fef0,FUN_1001fef0,undefined FUN_1001fef0(void),raw-c/1001fef0_FUN_1001fef0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Native Sync load-frame ring operation
10020080,FUN_10020080,undefined FUN_10020080(void),raw-c/10020080_FUN_10020080.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,"Rollback catch-up: load seek frame, call advance_frame count times, verify framecount"
100202e0,FUN_100202e0,undefined FUN_100202e0(void),raw-c/100202e0_FUN_100202e0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Native Sync advance-frame: save state then increment frame
10020310,FUN_10020310,undefined FUN_10020310(void),raw-c/10020310_FUN_10020310.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Sync saved-state buffer and size lookup by frame
10020350,FUN_10020350,undefined FUN_10020350(void),raw-c/10020350_FUN_10020350.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,"Native Sync init with callbacks, initial frame delay, and prediction window args"
100203b0,FUN_100203b0,undefined FUN_100203b0(void),raw-c/100203b0_FUN_100203b0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Native Sync destructor path destroys Prediction queues
100203d0,FUN_100203d0,undefined FUN_100203d0(void),raw-c/100203d0_FUN_100203d0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,"Native Sync constructor initializes Prediction, framecount, saved-state ring"
10020420,FUN_10020420,undefined FUN_10020420(void),raw-c/10020420_FUN_10020420.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,CheckSimulation wrapper: delegates to Prediction then catches up on mismatch
10020460,FUN_10020460,undefined FUN_10020460(void),raw-c/10020460_FUN_10020460.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Remote input wrapper into Prediction
10020480,FUN_10020480,undefined FUN_10020480(void),raw-c/10020480_FUN_10020480.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Local input wrapper sets current frame and delegates to Prediction gate
100204f0,FUN_100204f0,undefined FUN_100204f0(void),raw-c/100204f0_FUN_100204f0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,GetInput wrapper for current Sync frame
10020520,FUN_10020520,undefined FUN_10020520(void),raw-c/10020520_FUN_10020520.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/sync_core.cpp,native_converted,Prediction saved count stats read
10020550,FUN_10020550,undefined FUN_10020550(void),raw-c/10020550_FUN_10020550.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,Prediction frame-delay setter: writes +0x08
10020570,FUN_10020570,undefined FUN_10020570(void),raw-c/10020570_FUN_10020570.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,Ready-for-local-input gate: predict queue size < max_prediction_frames - 1
100205a0,FUN_100205a0,undefined FUN_100205a0(void),raw-c/100205a0_FUN_100205a0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,"Prediction init: frame delay, max prediction frames, next expected frame, last remote input"
100205f0,FUN_100205f0,undefined FUN_100205f0(void),raw-c/100205f0_FUN_100205f0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,Confirmed-event queue pop from Prediction +0xc4
10020650,FUN_10020650,undefined FUN_10020650(void),raw-c/10020650_FUN_10020650.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,"Prediction teardown clears confirmed, sync, predict, game, remote, and local queues"
100206b0,FUN_100206b0,undefined FUN_100206b0(void),raw-c/100206b0_FUN_100206b0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,Push confirmed PredictionEvent type 0 into queue at +0xc4
10020700,FUN_10020700,undefined FUN_10020700(void),raw-c/10020700_FUN_10020700.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,Prediction check compares actual remote input against predicted last-remote bits and queues confirmed frames
100208a0,FUN_100208a0,undefined FUN_100208a0(void),raw-c/100208a0_FUN_100208a0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,"Prediction queue construction for local, remote, game, predict, sync, and confirmed-event queues"
10020940,FUN_10020940,undefined FUN_10020940(void),raw-c/10020940_FUN_10020940.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,"Prediction rebase after mismatch: consumes remote inputs, rebuilds sync queue, and queues corrected events"
10020eb0,FUN_10020eb0,undefined FUN_10020eb0(void),raw-c/10020eb0_FUN_10020eb0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,MovePredictionForward: merges local and remote/last-remote inputs into GameQueue and PredictQueue
10021290,FUN_10021290,undefined FUN_10021290(void),raw-c/10021290_FUN_10021290.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,Add remote input with first-frame generated-input workaround
10021340,FUN_10021340,undefined FUN_10021340(void),raw-c/10021340_FUN_10021340.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,"Add local input with frame delay, first-frame clear, padding, and next-frame assertion"
10021660,FUN_10021660,undefined FUN_10021660(void),raw-c/10021660_FUN_10021660.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,"CheckSimulation: saves remote/predict counts, checks predictions, rebases on mismatch"
10021870,FUN_10021870,undefined FUN_10021870(void),raw-c/10021870_FUN_10021870.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/prediction.cpp,native_converted,"GetInput: prefers SyncQueue, otherwise advances GameQueue and validates requested frame"
10021b30,ggpo_close_session,undefined ggpo_close_session(void),raw-c/10021b30_ggpo_close_session.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Exact wrapper: calls free via FUN_100117f8 evidence
10021b50,ggpo_get_stats,undefined ggpo_get_stats(void),raw-c/10021b50_ggpo_get_stats.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Exact vtable dispatch offset 0x10 with null false
